obs.ID,trip.ID,date,name,milkweed.ID,milkweed.status,percent.green,stage.length,leaf.damage,umbel.count,pod.count,stem.count,len.1,len.2,len.3,len.4,len.5,len.6,len.7,len.8,len.9,len.10,dia.1,dia.2,dia.3,dia.4,dia.5,dia.6,dia.7,dia.8,dia.9,dia.10,notes,,,,,,,,,,,
1916,57,6/20/2015,Kendal Paulson ,306,ALIVE,100,none,0,0,0,2,11,10,,,,,,,,,2.1,2.4,,,,,,,,,,,,,,,,,,,,
1917,57,6/20/2015,Kendal Paulson ,307,ALIVE,98,none,0,0,0,1,30,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,
1918,57,6/20/2015,Kendal Paulson ,308,ALIVE,100,none,0,0,0,2,34,7,,,,,,,,,5.4,2.4,,,,,,,,,,,,,,,,,,,,
1919,57,6/20/2015,Kendal Paulson ,309,ALIVE,98,none,0,0,0,4,33,18,15,10,,,,,,,3.6,3.1,3,2.4,,,,,,,,,,,,,,,,,,
1920,57,6/20/2015,Kendal Paulson ,310,ALIVE,50,none,0,0,0,1,8,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
1921,57,6/20/2015,Kendal Paulson ,311,ALIVE,98,none,0,0,0,1,15,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,
1922,57,6/20/2015,Kendal Paulson ,312,ALIVE,99,none,0,0,0,3,13,6,44,,,,,,,,1.2,1.3,3,,,,,,,,,,,,,,,,,,,
1923,57,6/20/2015,Kendal Paulson ,313,ALIVE,97,none,0,0,0,3,16,23,70,,,,,,,,2.6,1,3.2,,,,,,,,,,,,,,,,,,,
1924,57,6/20/2015,Kendal Paulson ,314,ALIVE,100,none,0,0,0,7,11,42,12,28,16,68,46,,,,3.5,4.9,7.5,3.5,2.9,2.7,1.7,,,,,,,,,,,,,,,
1925,57,6/20/2015,Kendal Paulson ,315,ALIVE,97,none,0,0,0,2,34,11,,,,,,,,,2.8,2.5,,,,,,,,,,,,,,,,,,,,
1926,57,6/20/2015,Kendal Paulson ,316,ALIVE,100,none,0,0,0,1,14,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,
1927,57,6/20/2015,Kendal Paulson ,317,ALIVE,100,none,0,0,0,1,40,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,
1928,57,6/20/2015,Kendal Paulson ,318,ALIVE,85,none,0,0,0,1,20,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,
1929,57,6/20/2015,Kendal Paulson ,319,ALIVE,90,none,0,0,0,4,13,9,53,63,,,,,,,2.3,2,6.3,6,,,,,,,,,,,,,,,,,,
1930,57,6/20/2015,Kendal Paulson ,320,ALIVE,97,none,0,29,0,30,37,43,39,40,39,27,32,39,41,47,3.1,2.6,3.9,3.3,3.6,3.2,2.7,6,3.1,2.8,,,,,,,,,,,,
1931,57,6/20/2015,Kendal Paulson ,321,ALIVE,97,none,0,0,0,2,54,55,,,,,,,,,4.6,4.3,,,,,,,,,,,,,,,,,,,,
1932,57,6/20/2015,Kendal Paulson ,322,ALIVE,99,none,0,0,0,8,98,90,63,69,64,74,23,73,,,5.5,5.9,6.7,8.3,5.6,7.9,3.1,3.1,,,,,,,,,,,,,,
1933,57,6/20/2015,Kendal Paulson ,323,ALIVE,99,none,0,0,0,6,49,11,24,33,28,60,,,,,5.6,2.9,2.5,6.9,4,2.7,,,,,,,,,,,,,,,,
1934,57,6/20/2015,Kendal Paulson ,324,ALIVE,70,none,0,0,0,10,51,47,89,72,21,19,61,67,69,66,7.4,8.2,4.8,7.2,5.1,5,2.5,4.8,4.1,5,,,,,,,,,,,,
1935,57,6/20/2015,Kendal Paulson ,325,ALIVE,98,none,0,0,0,3,14,58,50,,,,,,,,3,4,4.1,,,,,,,,,,,,,,,,,,,
1936,57,6/20/2015,Kendal Paulson ,326,ALIVE,85,none,0,0,0,9,9,13,9,38,52,31,16,32,30,,2.2,2.5,1.5,4,2.3,1.8,2.5,3,3.5,,,,,,,,,,,,,
1937,57,6/20/2015,Kendal Paulson ,327,ALIVE,97,none,0,0,0,5,9,41,47,42,48,,,,,,1.1,4.7,2.7,3,4.8,,,,,,,,,,,,,,,,,
1938,57,6/20/2015,Kendal Paulson ,328,ALIVE,10,none,0,0,0,8,55,51,50,58,61,38,21,57,,,4.7,5,5,5.1,4.8,3.5,4.8,3.7,,,,,,,,,,,,,,
1939,57,6/20/2015,Kendal Paulson ,329,ALIVE,100,none,0,0,0,20,25,14,19,16,29,30,27,31,38,45,1.8,2.5,2,2.9,3.4,3.7,4.5,3.5,2.6,3,,,,,,,,,,,,
1940,57,6/20/2015,Kendal Paulson ,330,ALIVE,100,none,0,3,0,8,72,20,7,21,54,34,35,23,,,8.9,4.2,2.8,3.9,4.3,4,4.5,5.8,,,,,,,,,,,,,,
1941,57,6/20/2015,Kendal Paulson ,331,ALIVE,95,none,0,8,0,14,33,6,26,23,75,28,26,68,31,22,4.3,3.1,3.5,5,8,2.1,3.9,3.4,4.2,4.4,SMB(2),,,,,,,,,,,
1942,57,6/20/2015,Kendal Paulson ,332,ALIVE,90,none,0,6,0,15,54,15,28,38,24,36,30,35,30,34,3.6,3.2,2.5,5,4.7,2.2,2.6,3.1,3.8,3.6,,,,,,,,,,,,
1943,57,6/20/2015,Kendal Paulson ,333,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,56,6/20/2015,Kendal Paulson ,334,ALIVE,60,none,0,0,0,2,33,37,,,,,,,,,2.5,1.5,,,,,,,,,,,,,,,,,,,,
1945,56,6/20/2015,Kendal Paulson ,335,ALIVE,100,none,0,0,0,11,22,13,13,21,41,15,17,14,15,16,3.4,3.2,3.1,7.6,3,2.5,2.6,3.1,2.1,2.5,,,,,,,,,,,,
1946,56,6/20/2015,Kendal Paulson ,336,ALIVE,98,none,0,0,0,20,36,29,26,30,31,32,32,29,16,49,3.1,2.1,4,3.3,2.3,1.4,3.9,4.6,2.4,4,,,,,,,,,,,,
1947,56,6/20/2015,Kendal Paulson ,337,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,56,6/20/2015,Kendal Paulson ,338,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,56,6/20/2015,Kendal Paulson ,339,ALIVE,100,none,0,0,0,3,11,10,14,,,,,,,,2.5,2,2.5,,,,,,,,,,,,,,,,,,,
1950,56,6/20/2015,Kendal Paulson ,340,ALIVE,90,none,0,0,0,24,53,58,63,64,62,23,36,34,32,25,2.9,3.2,2.6,4.6,6.7,7.1,5,2.4,3.3,2.5,,,,,,,,,,,,
1951,56,6/20/2015,Kendal Paulson ,341,ALIVE,100,none,0,0,0,15,47,55,40,53,30,31,30,29,21,23,3.1,3.2,5.1,3.5,3.1,3.7,6.5,3.5,2.2,2,,,,,,,,,,,,
1952,56,6/20/2015,Kendal Paulson ,342,ALIVE,100,none,0,0,0,26,38,42,42,33,39,46,48,41,38,45,3.5,3.5,5.4,3.7,3.4,3,3.6,3.1,3.1,4.6,,,,,,,,,,,,
1953,56,6/20/2015,Kendal Paulson ,343,ALIVE,98,none,0,0,0,10,27,27,29,26,26,29,24,43,50,21,4.2,4.1,3,3.5,3.1,3.2,2.8,3.4,3.4,3.2,,,,,,,,,,,,
1954,56,6/20/2015,Kendal Paulson ,344,ALIVE,90,none,0,0,0,2,7,10,,,,,,,,,1.3,1,,,,,,,,,,,,,,,,,,,,
1955,56,6/20/2015,Kendal Paulson ,345,ALIVE,70,none,0,0,0,2,25,8,,,,,,,,,4.5,2.1,,,,,,,,,,,,,,,,,,,,
1956,56,6/20/2015,Kendal Paulson ,346,ALIVE,100,none,0,0,0,6,15,15,18,8,6,14,,,,,2.4,2.5,2.5,1.9,3,2.5,,,,,,,,,,,,,,,,
1957,56,6/20/2015,Kendal Paulson ,347,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,56,6/20/2015,Kendal Paulson ,348,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,56,6/20/2015,Kendal Paulson ,349,ALIVE,98,none,0,0,0,4,9,6,13,22,,,,,,,2,2.6,2.1,4,,,,,,,,,,,,,,,,,,
1960,56,6/20/2015,Kendal Paulson ,350,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,56,6/20/2015,Kendal Paulson ,351,ALIVE,90,none,0,0,0,7,51,65,67,41,48,38,42,,,,5,5.6,4.9,5,4.4,5.3,5.9,,,,,,,,,,,,,,,
1962,56,6/20/2015,Kendal Paulson ,352,ALIVE,80,none,0,0,0,1,16,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,
1963,56,6/20/2015,Kendal Paulson ,353,ALIVE,100,none,0,0,0,7,17,21,26,15,15,23,22,,,,3.2,2.5,3,3.7,1.9,2.6,3.1,,,,,,,,,,,,,,,
1964,56,6/20/2015,Kendal Paulson ,354,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,56,6/20/2015,Kendal Paulson ,355,ALIVE,100,none,0,0,0,4,17,17,30,37,,,,,,,3.3,2.7,3.9,4.6,,,,,,,,,,,,,,,,,,
1966,56,6/20/2015,Kendal Paulson ,356,ALIVE,100,none,0,0,0,18,25,38,25,41,38,47,46,47,42,53,3.3,4.3,2.5,4.1,3.5,4.9,4,3.8,4.4,3.7,,,,,,,,,,,,
1967,56,6/20/2015,Kendal Paulson ,357,ALIVE,98,none,0,0,0,7,53,11,19,52,53,64,38,,,,5,3,5.5,2.9,4.9,5.1,6.8,,,,,,,,,,,,,,,
1968,60,6/23/2015,Antoine Chambers,199,ALIVE,100,none,0,0,0,3,42,40,41,,,,,,,,3.6,3.1,4.1,,,,,,,,none,,,,,,,,,,,
1969,60,6/23/2015,Antoine Chambers,200,ALIVE,0,none,15,0,14,14,18,10,12,11,9,33,10,17,13,13,4.4,1.9,,,,,,,,,,,,,,,,,,,,
1970,60,6/23/2015,Xang Lor,201,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,60,6/23/2015,Xang Lor,202,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,60,6/23/2015,Xang Lor,203,ALIVE,80,none,1,0,0,6,30,40,10,14,9,14,,,,,3.7,3.2,2.4,3.6,5.9,4.4,,,,,,,,,,,,,,,,
1973,60,6/23/2015,Antoine Chambers,204,MISSING,0,none,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,60,6/23/2015,Xang Lor,205,ALIVE,0,none,0,0,0,3,17,12,22,,,,,,,,3.2,2.8,3,,,,,,,,,,,,,,,,,,,
1975,60,6/23/2015,Antoine Chambers,206,MISSING,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,60,6/23/2015,Xang Lor,208,ALIVE,100,none,0,0,0,1,8,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,
1977,60,6/23/2015,Antoine Chambers,209,ALIVE,0,none,0,0,0,2,1,9,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,
1978,60,6/23/2015,Xang Lor,210,ALIVE,100,none,0,0,0,4,25,14,7,6,,,,,,,3.1,2.4,2,1.7,,,,,,,,,,,,,,,,,,
1979,60,6/23/2015,Antoine Chambers,211,DEAD,0,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,60,6/23/2015,Xang Lor,211,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,60,6/23/2015,Xang Lor,212,ALIVE,100,none,0,0,0,4,25,11,6,12,,,,,,,3.9,2.4,1.7,2.4,,,,,,,,,,,,,,,,,,
1982,60,6/23/2015,Xang Lor,213,ALIVE,95,none,1,0,1,9,70,26,24,15,14,6,11,11,6,,3.2,3.3,3.4,2.1,2.9,1.8,2.3,1.2,1.9,,,,,,,,,,,,,
1983,60,6/23/2015,Xang Lor,214,ALIVE,98,none,0,0,0,2,9,7,,,,,,,,,2.7,2.7,,,,,,,,,,,,,,,,,,,,
1984,60,6/23/2015,Xang Lor,215,ALIVE,15,none,25,0,0,1,21,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,
1985,60,6/23/2015,Xang Lor,216,ALIVE,20,none,0,0,0,1,15,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,
1986,60,6/23/2015,Xang Lor,217,ALIVE,98,none,10,28,5,18,80,16,21,47,27,33,63,28,20,19,5.9,4.2,4.8,3.4,3.6,5.7,2.8,4.9,3.3,2.5,"Butterfly (1), smmb (1), bee (1)",,,,,,,,,,,
1987,60,6/23/2015,Xang Lor,218,ALIVE,95,none,0,28,3,30,50,46,47,51,46,58,58,51,50,73,12,7.1,1.5,4.6,4.5,4.5,5.8,8.2,8.8,9.8,spider (1),,,,,,,,,,,
1988,60,6/23/2015,Antoine Chambers,220,ALIVE,15,0,0,0,0,31,28,40,,,,,,,,,,3.5,3.6,4.8,,,,,,,,,,,,,,,,,,
1989,63,6/23/2015,Jessica Burroughs ,286,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,63,6/23/2015,Jessica Burroughs ,300,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,63,6/23/2015,Jessica Burroughs ,302,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,63,6/23/2015,Jessica Burroughs ,304,ALIVE,95,none,0,0,0,3,17,13,10,,,,,,,,1.2,2.2,1.9,,,,,,,,,,,,,,,,,,,
1993,63,6/23/2015,Jessica Burroughs ,306,ALIVE,100,none,0,0,0,2,10,9,,,,,,,,,1.1,1.1,,,,,,,,,,,,,,,,,,,,
1994,63,6/23/2015,Jessica Burroughs ,308,ALIVE,100,none,0,0,0,2,35,7,,,,,,,,,4,1.3,,,,,,,,,MOLAP(10),,,,,,,,,,,
1995,63,6/23/2015,Jessica Burroughs ,310,ALIVE,80,none,30,0,0,1,8,,,,,,,,,,1,,,,,,,,,,fesces near milkweed,,,,,,,,,,,
1996,63,6/23/2015,Jessica Burroughs ,312,ALIVE,100,none,5,0,0,3,49,15,7,,,,,,,,3,1,0.9,,,,,,,,,,,,,,,,,,,
1997,63,6/23/2015,Jessica Burroughs ,314,ALIVE,100,none,10,0,7,3,11,46,73,,,,,,,,6.2,2.5,2.2,,,,,,,,"SMB, dragonfly, AD(1)",,,,,,,,,,,
1998,63,6/23/2015,Jessica Burroughs ,316,ALIVE,100,none,0,0,0,1,13,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,
1999,63,6/23/2015,Jessica Burroughs ,318,ALIVE,50,none,0,0,0,1,20,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,
2000,63,6/23/2015,Jessica Burroughs ,320,ALIVE,99,none,0,47,3,33,39,67,37,70,44,47,39,24,34,80,3.4,3.1,2.8,3.2,7.2,5.4,5.5,9.3,3.1,1.6,"PM,S,SMB(3),Bee(4),Crab Spider, AD(1)",,,,,,,,,,,
2001,63,6/23/2015,Jessica Burroughs ,322,ALIVE,99,none,2,4,25,7,100,56,96,75,75,67,70,,,,7.7,7,4.2,7.4,4.8,5,6.3,,,,,,,,,,,,,,,
2002,63,6/23/2015,Jessica Burroughs ,324,ALIVE,100,none,10,5,13,14,54,20,71,72,65,24,92,88,53,85,6,1.8,4.5,8,6.3,3.9,8,2.3,1.2,4.8,"LB.OLAP(500),MOLAP(10),SMB(2)",,,,,,,,,,,
2003,61,6/23/2015,Jacob Concha ,370,ALIVE,1,none,0,11,0,17,39,47,41,49,54,44,61,48,38,54,3.8,3.7,2.2,4,3.8,3.3,4.6,1.4,4.4,5,"CHRY(4), Ladybug(1), OLAP(200)",,,,,,,,,,,
2004,61,6/23/2015,Shaili Standefer,372,ALIVE,95,none,10,2,0,11,29,41,60,59,72,37,74,73,41,50,5.2,2,5,3.5,7,4,3.9,7.3,7,7.5,OLAP(120),,,,,,,,,,,
2005,61,6/23/2015,Shaili Standefer,373,ALIVE,80,none,10,0,0,7,20,28,28,26,53,47,12,,,,3.3,1.9,5,5.1,4.8,2.2,2.5,,,,,,,,,,,,,,,
2006,61,6/23/2015,Shaili Standefer,374,ALIVE,60,none,0,0,0,1,7,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,
2007,62,6/23/2015,Jacob Concha ,375,ALIVE,98,none,6,0,0,10,18,15,10,13,28,30,14,40,11,14,1.7,1.9,3,2.5,2,1.4,1.8,3,1.5,3.2,OLAP(30),,,,,,,,,,,
2008,62,6/23/2015,Jacob Concha,376,ALIVE,90,L5,5,107,57,58,67,60,73,74,65,50,57,69,53,18,4.2,6.5,4.2,2.4,2.7,4.5,3.6,3.7,4,3.5,"OLAP(700), Ladybugs(2), CHRY(7)",,,,,,,,,,,
2009,61,6/23/2015,Shaili Standefer,377,ALIVE,100,"L5, L3",5,45,275,115,69,62,65,81,72,66,73,48,74,40,7.3,7.1,3.9,6.2,7,6.1,5.1,2.7,6.4,6.2,OLAP(1000),,,,,,,,,,,
2010,61,6/23/2015,Shaili Standefer,378,ALIVE,99,none,0,5,13,4,79,78,74,59,,,,,,,6.2,5.4,5,5.4,,,,,,,,,,,,,,,,,,
2011,61,6/23/2015,Shaili Standefer,379,ALIVE,100,none,0,0,0,6,7,11,10,34,19,10,,,,,1.1,1.5,1.5,2,1.9,2.1,,,,,,,,,,,,,,,,
2012,61,6/23/2015,Jacob Concha ,380,ALIVE,100,none,0,0,0,2,22,37,,,,,,,,,2.1,2.8,,,,,,,,,none,,,,,,,,,,,
2013,62,6/23/2015,Jacob Concha,381,ALIVE,95,none,0,0,0,1,8,,,,,,,,,,2.5,,,,,,,,,,none,,,,,,,,,,,
2014,61,6/23/2015,Shaili Standefer,382,ALIVE,90,none,0,1,4,26,45,36,45,43,42,42,44,44,44,71,3.4,4.1,3.9,3.6,2.7,4,2.4,3.8,4.2,5.2,spider,,,,,,,,,,,
2015,62,6/23/2015,Jacob Concha,383,ALIVE,90,none,0,0,0,21,30,21,12,19,13,21,36,16,13,22,2.8,2.4,2.1,2.8,3.5,2.4,2.1,2.2,3.2,1.3,OLAP(15),,,,,,,,,,,
2016,62,6/23/2015,Jacob Concha,384,ALIVE,95,none,0,0,0,5,23,17,15,19,7,,,,,,4.5,2.9,2,1,1.8,,,,,,none,,,,,,,,,,,
2017,61,6/23/2015,Shaili Standefer,385,ALIVE,100,none,0,0,0,1,28,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,
2018,62,6/23/2015,Shaili Standefer,386,ALIVE,70,none,10,0,0,1,34,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
2019,62,6/23/2015,Jacob Concha,387,ALIVE,100,none,0,0,22,6,55,54,59,63,21,6,,,,,7,5.7,4.2,2.1,1.2,4.4,,,,,CHRY(3),,,,,,,,,,,
2020,62,6/23/2015,Jacob Concha,388,ALIVE,50,none,0,0,0,4,20,22,9,22,,,,,,,1.8,1.2,1.6,1.4,,,,,,,none,,,,,,,,,,,
2021,65,6/24/2015,Xang Lor,226,ALIVE,85,L3-10.0,20,9,6,10,81,73,53,23,25,14,10,14,16,9,6.8,7.3,8.3,2.2,3.2,3.4,2.3,1.1,2.5,2.2,,,,,,,,,,,,
2022,65,6/24/2015,Xang Lor,227,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,65,6/24/2015,Xang Lor,228,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,65,6/24/2015,Xang Lor,229,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,65,6/24/2015,Xang Lor,230,ALIVE,100,none,0,0,0,2,6,12,,,,,,,,,1.9,2,,,,,,,,,,,,,,,,,,,,
2026,65,6/24/2015,Xang Lor,231,ALIVE,100,none,0,0,0,2,6,25,,,,,,,,,1.6,3.2,,,,,,,,,,,,,,,,,,,,
2027,65,6/24/2015,Xang Lor,232,N.E.,0,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,65,6/24/2015,Xang Lor,233,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,65,6/24/2015,Xang Lor,234,ALIVE,100,none,0,0,0,5,17,17,16,21,32,,,,,,3.2,3.7,2.5,3.5,3.6,,,,,,,,,,,,,,,,,
2030,65,6/24/2015,Xang Lor,235,ALIVE,95,none,0,0,0,7,48,19,14,42,12,15,18,,,,5.9,4.1,2.5,2.1,1.9,4.8,3.5,,,,,,,,,,,,,,,
2031,65,6/24/2015,Xang Lor,236,ALIVE,100,none,1,0,0,7,89,51,30,32,18,14,18,,,,6.2,2.3,2.7,3.3,3.2,1.9,,,,,,,,,,,,,,,,
2032,65,6/24/2015,Xang Lor,237,ALIVE,100,none,5,0,0,2,37,28,,,,,,,,,3.5,4.2,,,,,,,,,,,,,,,,,,,,
2033,66,6/24/2015,Xang Lor,238,N.E.,,,,,,,,,,,,,,,,,1.4,1.2,1.5,,,,,,,,Shady,,,,,,,,,,,
2034,66,6/24/2015,Xang Lor,239,ALIVE,95,none,10,38,10,31,75,57,56,53,68,40,36,35,38,12,5.5,5.3,5.4,4.2,5.2,5.1,4.1,4.4,6.1,4,SSMB 6 OLAP ~200,,,,,,,,,,,
2035,65,6/24/2015,Xang Lor,240,ALIVE,95,none,0,6,0,7,44,27,34,37,39,25,24,,,,4.3,3.1,2.2,3.9,3.1,3,3,,,,AD (1),,,,,,,,,,,
2036,65,6/24/2015,Xang Lor,241,ALIVE,100,none,0,0,0,3,79,16,12,,,,,,,,3.9,12.1,3.5,,,,,,,,,,,,,,,,,,,
2037,65,6/24/2015,Xang Lor,242,ALIVE,95,none,0,6,0,12,18,25,33,18,22,18,17,33,39,17,2.2,1.4,3.2,1.5,1.3,1,1.1,2.2,2.3,1.2,AD (1),,,,,,,,,,,
2038,65,6/24/2015,Xang Lor,243,ALIVE,98,none,0,3,0,6,50,50,48,16,10,10,,,,,3.3,2.3,2.3,1.9,5.9,5.9,,,,,,,,,,,,,,,,
2039,65,6/24/2015,Xang Lor,244,ALIVE,95,none,5,0,19,46,53,42,37,29,52,50,52,51,53,35,2.6,2.2,2.1,2.4,2.9,2.5,3.3,1.6,3.1,4.6,Ad (1),,,,,,,,,,,
2040,65,6/24/2015,Xang Lor,245,ALIVE,79,none,0,0,4,3,61,55,39,,,,,,,,4.5,3.2,3.2,,,,,,,,,,,,,,,,,,,
2041,65,6/24/2015,Xang Lor,246,ALIVE,85,none,10,47,0,23,101,83,93,38,33,17,25,39,12,11,6.5,3.3,2.1,2.2,2.1,3.3,2.2,4.4,5.6,1.9,Bees 3 SSMBC 5,,,,,,,,,,,
2042,65,6/24/2015,Xang Lor,247,ALIVE,95,none,20,0,0,14,47,35,20,13,50,54,48,23,23,49,3.6,4.5,2,3.8,5.6,3.3,3,2.4,4.4,1.5,,,,,,,,,,,,
2043,65,6/24/2015,Xang Lor,248,ALIVE,80,none,5,0,0,2,26,31,,,,,,,,,2.5,2.2,,,,,,,,,SSMBC 1,,,,,,,,,,,
2044,65,6/24/2015,Xang Lor,249,ALIVE,95,none,5,3,6,18,50,40,99,8,59,65,72,71,74,52,7.8,5,1.3,3,0.9,3,3.8,4,3.6,4.5,SSMBC 1,,,,,,,,,,,
2045,65,6/24/2015,Xang Lor,250,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,65,6/24/2015,Xang Lor,251,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,65,6/24/2015,Xang Lor,252,ALIVE,90,none,0,0,0,7,54,54,13,22,9,11,8,,,,4.3,3.7,3.2,2.5,3.4,1,1.2,,,,,,,,,,,,,,,
2048,65,6/24/2015,Xang Lor,253,ALIVE,95,none,5,0,0,10,44,44,42,38,29,41,35,28,22,33,3.7,4,4.9,3.3,3.3,4,2.7,2.5,3,1.5,,,,,,,,,,,,
2049,65,6/24/2015,Xang Lor,254,ALIVE,80,none,5,5,8,4,21,95,34,26,,,,,,,5.2,2.2,2,2.9,,,,,,,,,,,,,,,,,,
2050,63,6/24/2015,Jessica Burroughs ,260,ALIVE,90,none,10,9,9,2,81,91,,,,,,,,,8,6.7,,,,,,,,,"LMB (1), LB (1)",,,,,,,,,,,
2051,63,6/24/2015,Sylvan Ransom ,261,ALIVE,70,none,10,8,2,1,11,15,67,72,71,50,53,40,30,11,4.2,4.1,2.3,2.5,6.5,5,6.1,3.4,5.2,4.8,none,,,,,,,,,,,
2052,63,6/24/2015,Jessica Burroughs ,262,ALIVE ,100,none,5,150,97,21,90,107,110,93,45,50,68,65,40,65,4.7,6,8.9,8.4,4.7,5.6,9.2,1.3,8.7,0.7,"MOLAP(100), GB(1), SMB (3), LMB (4), OLAP (500), AD(1)",,,,,,,,,,,
2053,63,6/24/2015,Sylvan Ransom,263,ALIVE,95,none,1,0,0,4,40,23,30,23,,,,,,,4.9,3.7,3.1,2.5,,,,,,,"SMB (3), OLAP (20)",,,,,,,,,,,
2054,63,6/24/2015,Jessica Burroughs ,264,ALIVE,80,none,0,60,22,9,66,21,83,80,60,70,75,36,69,,5.8,8.4,9,2.3,7.1,6.9,7.3,7.8,6,,"W (1), OLAP (500), B (2), SMB (3), LMB (1), AD(1)",,,,,,,,,,,
2055,63,6/24/2015,Sylvan Ransom,266,ALIVE,100,none,0,15,5,11,32,48,72,34,45,60,37,30,36,29,8.4,3.4,3,6.9,4.5,13.1,3.9,4.5,2.9,4.6,"MOLAP (100), OLAP (500), B(2),SMB (1), LBL (1), AD(1)",,,,,,,,,,,
2056,63,6/24/2015,Jessica Burroughs ,267,ALIVE ,99,none,4,1,0,10,30,61,33,21,14,73,55,71,72,72,5.4,5,4,4.6,6.4,2,1.6,5.1,2.8,4.6,"GB (2), SMB (1), OLAP (50)",,,,,,,,,,,
2057,63,6/24/2015,Sylvan Ransom ,268,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,63,6/24/2015,Sylvan Ransom,269,ALIVE,100,none,10,0,0,3,10,32,23,,,,,,,,,,,,,,,,,,"SMB (1), OLAP (10)",,,,,,,,,,,
2059,63,6/24/2015,Sylvan Ransom,270,ALIVE,80,none,2,0,6,5,40,26,24,29,20,,,,,,,,,,,,,,,,SMB (1) OLAP (20),,,,,,,,,,,
2060,63,6/24/2015,Jessica Burroughs ,271,ALIVE,98,none,10,1,7,2,76,58,,,,,,,,,,,,,,,,,,,"SMB (1), OLAP (150), MOLAP (20)",,,,,,,,,,,
2061,63,6/24/2015,Jessica Burroughs ,272,ALIVE ,96,none,5,0,0,3,19,16,10,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,
2062,63,6/24/2015,Jessica Burroughs ,273,ALIVE,80,none,10,0,0,1,7,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,
2063,63,6/24/2015,Jessica Burroughs ,276,ALIVE,50,none ,20,0,0,1,15,,,,,,,,,,,,,,,,,,,,SMB (3),,,,,,,,,,,
2064,63,6/24/2015,Jessica Burroughs ,279,ALIVE,100,none,0,0,0,1,15,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,
2065,63,6/24/2015,Jessica Burroughs ,280,ALIVE,100,none,0,0,0,1,11,,,,,,,,,,2.6,,,,,,,,,,none,,,,,,,,,,,
2066,63,6/24/2015,Jessica Burroughs ,282,ALIVE,80,none,20,0,0,4,15,17,19,41,,,,,,,1.9,1.6,3,3.3,,,,,,,none,,,,,,,,,,,
